match_id,tournament_event_id,match_num,date,surface,indoor,round,best_of,winner_id,winner_country_id,winner_seed,winner_entry,winner_rank,winner_rank_points,winner_elo_rating,winner_next_elo_rating,winner_age,winner_height,loser_id,loser_country_id,loser_seed,loser_entry,loser_rank,loser_rank_points,loser_elo_rating,loser_next_elo_rating,loser_age,loser_height,score,outcome,w_sets,l_sets,w_games,l_games,w_tbs,l_tbs,has_stats,match_id,set,minutes,w_ace,w_df,w_sv_pt,w_1st_in,w_1st_won,w_2nd_won,w_sv_gms,w_bp_sv,w_bp_fc,l_ace,l_df,l_sv_pt,l_1st_in,l_1st_won,l_2nd_won,l_sv_gms,l_bp_sv,l_bp_fc
137829,3339,25,22/10/2007,H,f,QF,3,3819,SUI,1,,1,7205,,,26.20397,185,3017,GER,,,64,595,,,30.297056,183,6-3 6-2,,2,0,12,5,0,0,t,137829,0,71,1,1,56,33,23,15,9,3,4,4,3,49,24,17,8,8,5,9
143715,3466,55,10/05/2009,C,f,F,3,3819,SUI,2,,2,10170,,,27.75633,185,4742,ESP,1,,1,15360,,,22.937714,185,6-4 6-4,,2,0,12,8,0,0,t,143715,0,86,6,3,67,42,29,17,10,4,4,1,1,54,43,32,5,10,0,2
152778,3672,6,20/11/2011,H,f,RR,3,3819,SUI,,,4,6670,,,30.286106,185,4541,FRA,,,6,3535,,,26.595482,188,6-2 2-6 6-4,,2,1,14,12,0,0,t,152778,0,89,3,1,73,48,37,15,13,0,2,6,3,61,33,25,17,13,2,5
159648,3833,73,19/03/2014,H,f,R32,3,3819,SUI,5,,5,5045,,,32.605064,185,5210,NED,,Q,162,334,,,25.489391,193,6-3 6-3,,2,0,12,6,0,0,t,159648,0,63,6,1,43,26,22,14,9,0,0,7,2,68,41,27,11,9,6,9
156617,3764,80,7/03/2013,H,f,R32,3,3819,SUI,2,,2,9535,,,31.570158,185,4470,CRO,,,60,768,,,28.16701,183,6-3 6-1,,2,0,12,4,0,0,t,156617,0,61,5,3,56,28,23,14,8,3,3,1,6,41,13,10,12,8,0,4
128409,3135,65,22/03/2004,H,f,R32,3,4742,ESP,32,,34,973,,,17.801506,185,3819,SUI,1,,1,5635,,,22.620123,185,6-3 6-3,,2,0,12,6,0,0,t,128409,0,70,1,2,48,39,31,5,9,0,0,8,2,56,34,21,13,9,4,7
167789,4022,220,16/01/2017,H,f,QF,5,3819,SUI,17,,17,1980,,,35.44148,185,4994,GER,,,50,894,,,29.404518,190,6-1 7-5 6-2,,3,0,19,8,0,0,t,167789,0,92,9,1,79,54,37,17,14,1,2,5,0,97,72,38,13,13,9,15
159666,3833,91,19/03/2014,H,f,QF,3,5442,JPN,20,,21,1715,,,24.213552,178,3819,SUI,5,,5,5045,,,32.605064,185,3-6 7-5 6-4,,2,1,16,15,0,0,t,159666,0,129,6,5,108,71,46,18,15,5,9,7,3,88,47,33,20,16,7,12
159552,3832,72,6/03/2014,H,f,R32,3,3819,SUI,7,,8,4625,,,32.566734,185,4098,RUS,27,,30,1212,,,31.22245,185,7-6(7) 7-6(2),,2,0,12,12,2,0,t,159552,0,106,9,1,78,53,38,17,12,1,3,7,6,80,37,27,23,12,1,3
151525,3643,108,20/06/2011,G,f,R32,5,3819,SUI,3,,3,9230,,,29.864477,185,3900,ARG,28,,23,1425,,,29.46475,180,6-4 6-2 6-4,,3,0,18,10,0,0,t,151525,0,106,14,0,89,63,49,14,14,2,3,5,3,85,52,34,16,14,2,7
