"(0.58, 0.7)","{'Match Score': [0.03579, 0.071986, 0.096526, 0.301371, 0.297949, 0.196378]}"
"(0.58, 0.72)","{'Match Score': [0.030445, 0.062816, 0.086403, 0.325302, 0.304729, 0.190305]}"
"(0.58, 0.74)","{'Match Score': [0.026484, 0.05577, 0.078292, 0.345832, 0.309256, 0.184365]}"
"(0.58, 0.76)","{'Match Score': [0.023559, 0.050415, 0.071926, 0.362969, 0.312158, 0.178974]}"
"(0.58, 0.78)","{'Match Score': [0.021401, 0.046378, 0.067003, 0.376934, 0.313953, 0.17433]}"
"(0.58, 0.8)","{'Match Score': [0.019811, 0.043352, 0.063243, 0.388083, 0.315028, 0.170483]}"
"(0.6, 0.4)","{'Match Score': [0.391768, 0.315314, 0.169187, 0.01931, 0.042388, 0.062032]}"
"(0.6, 0.42)","{'Match Score': [0.378373, 0.31411, 0.17384, 0.021189, 0.045978, 0.06651]}"
"(0.6, 0.44)","{'Match Score': [0.360858, 0.311843, 0.179657, 0.023902, 0.05105, 0.07269]}"
"(0.6, 0.46)","{'Match Score': [0.338919, 0.307861, 0.186433, 0.02776, 0.058063, 0.080964]}"
"(0.6, 0.48)","{'Match Score': [0.312665, 0.301355, 0.193637, 0.033162, 0.067523, 0.091659]}"
"(0.6, 0.5)","{'Match Score': [0.282715, 0.29149, 0.200358, 0.040594, 0.079927, 0.104916]}"
"(0.6, 0.52)","{'Match Score': [0.250197, 0.277624, 0.205372, 0.050601, 0.095656, 0.12055]}"
"(0.6, 0.54)","{'Match Score': [0.216611, 0.259566, 0.207359, 0.063729, 0.11482, 0.137914]}"
"(0.6, 0.56)","{'Match Score': [0.183602, 0.237748, 0.205242, 0.080419, 0.137121, 0.155869]}"
"(0.6, 0.58)","{'Match Score': [0.152681, 0.21323, 0.198527, 0.100884, 0.161761, 0.172915]}"
"(0.6, 0.6)","{'Match Score': [0.125, 0.1875, 0.1875, 0.125, 0.1875, 0.1875]}"
"(0.6, 0.62)","{'Match Score': [0.101223, 0.162146, 0.173158, 0.152236, 0.212846, 0.198391]}"
"(0.6, 0.64)","{'Match Score': [0.081533, 0.138535, 0.156927, 0.181685, 0.236348, 0.204971]}"
"(0.6, 0.66)","{'Match Score': [0.065723, 0.1176, 0.140283, 0.21218, 0.256881, 0.207333]}"
"(0.6, 0.68)","{'Match Score': [0.053342, 0.099786, 0.124446, 0.242464, 0.273815, 0.206147]}"
"(0.6, 0.7)","{'Match Score': [0.043828, 0.085125, 0.110225, 0.271376, 0.28704, 0.202405]}"
"(0.6, 0.72)","{'Match Score': [0.036615, 0.07337, 0.098013, 0.297994, 0.296858, 0.197151]}"
"(0.6, 0.74)","{'Match Score': [0.031195, 0.064125, 0.087878, 0.321706, 0.303816, 0.19128]}"
"(0.6, 0.76)","{'Match Score': [0.027144, 0.056958, 0.079681, 0.342221, 0.308543, 0.185453]}"
"(0.6, 0.78)","{'Match Score': [0.024122, 0.051457, 0.073179, 0.359517, 0.311636, 0.180088]}"
"(0.6, 0.8)","{'Match Score': [0.021872, 0.047266, 0.068095, 0.373777, 0.313591, 0.175398]}"
"(0.62, 0.4)","{'Match Score': [0.40161, 0.315914, 0.16567, 0.018027, 0.039901, 0.058878]}"
"(0.62, 0.42)","{'Match Score': [0.39158, 0.315301, 0.169253, 0.019335, 0.042437, 0.062094]}"
"(0.62, 0.44)","{'Match Score': [0.377927, 0.314062, 0.173993, 0.021255, 0.046101, 0.066662]}"
"(0.62, 0.46)","{'Match Score': [0.360104, 0.311727, 0.1799, 0.024026, 0.051279, 0.072965]}"
"(0.62, 0.48)","{'Match Score': [0.33785, 0.307634, 0.186747, 0.027962, 0.058425, 0.081383]}"
"(0.62, 0.5)","{'Match Score': [0.311337, 0.300974, 0.193971, 0.033461, 0.068035, 0.092223]}"
"(0.62, 0.52)","{'Match Score': [0.281249, 0.290937, 0.200639, 0.040998, 0.080583, 0.105594]}"
"(0.62, 0.54)","{'Match Score': [0.248758, 0.27693, 0.205529, 0.0511, 0.096412, 0.12127]}"
