match_id,tournament_event_id,match_num,date,surface,indoor,round,best_of,winner_id,winner_country_id,winner_seed,winner_entry,winner_rank,winner_rank_points,winner_elo_rating,winner_next_elo_rating,winner_age,winner_height,loser_id,loser_country_id,loser_seed,loser_entry,loser_rank,loser_rank_points,loser_elo_rating,loser_next_elo_rating,loser_age,loser_height,score,outcome,w_sets,l_sets,w_games,l_games,w_tbs,l_tbs,has_stats,match_id,set,minutes,w_ace,w_df,w_sv_pt,w_1st_in,w_1st_won,w_2nd_won,w_sv_gms,w_bp_sv,w_bp_fc,l_ace,l_df,l_sv_pt,l_1st_in,l_1st_won,l_2nd_won,l_sv_gms,l_bp_sv,l_bp_fc
171336,4093,12102,43196,C,f,RR,3,5364,SVK,0,0,130,425,0,0,28.72553,190,5792,BIH,0,0,95,623,0,0,26.724161,0,7-6(5) 6-1,0,2,0,12,7,1,0,t,171336,0,83,8,4,64,44,36,12,10,3,3,7,1,65,48,33,9,9,11,13
170826,4097,277,43136,C,f,R32,3,6315,BRA,0,0,118,495,0,0,23.685146,183,4546,ARG,5,0,66,768,0,0,32.77755,188,6-4 7-6(8),0,2,0,12,10,1,0,t,170826,0,99,4,4,71,47,38,15,11,1,1,4,1,67,40,32,18,11,1,2
170827,4097,278,43136,C,f,R32,3,11769,CHI,8,0,95,557,0,0,22.321697,0,5476,ARG,0,Q,195,275,0,0,27.939768,183,6-7(4) 6-2 7-6(5),0,2,1,18,14,1,1,t,170827,0,130,10,11,115,71,57,23,16,5,5,3,4,96,65,47,21,16,4,6
171642,4117,272,43220,C,f,R32,3,4994,GER,0,0,54,977,0,0,30.68857,190,4887,AUT,0,PR,422,91,0,0,31.10746,190,6-4 6-3,0,2,0,12,7,0,0,t,171642,0,72,3,1,53,32,22,12,9,2,4,1,4,55,31,18,11,10,3,8
171583,4114,297,43213,C,f,QF,3,5349,AUS,0,0,94,645,0,0,28.856947,183,20265,GER,0,LL,134,415,0,0,28.4846,185,2-6 6-1 6-4,0,2,1,14,11,0,0,t,171583,0,108,3,2,68,47,31,9,13,6,11,1,1,80,62,32,8,12,3,9
170687,4093,602,43133,C,f,RR,3,5919,ECU,0,0,281,176,0,0,25.932922,0,6160,CHI,0,0,405,96,0,0,24.758385,0,6-3 6-7(11) 6-3,0,2,1,18,12,0,1,t,170687,0,156,0,1,111,76,56,21,15,4,5,3,6,101,58,44,23,15,6,9
171615,4116,272,43220,C,f,R32,3,5571,SRB,0,0,92,664,0,0,27.83299,180,5349,AUS,0,0,69,786,0,0,28.876112,183,6-4 6-0,0,2,0,12,4,0,0,t,171615,0,76,1,0,43,25,22,9,8,2,3,1,2,69,37,20,13,8,11,16
171638,4116,298,43220,C,f,SF,3,6107,JPN,0,0,114,491,0,0,25.253935,0,4868,FRA,0,0,87,675,0,0,31.211498,188,6-3 4-6 6-4,0,2,1,16,13,0,0,t,171638,0,153,2,7,100,56,35,22,14,7,11,1,0,98,63,33,21,15,9,15
171045,4104,297,43150,C,f,QF,3,6029,ARG,6,0,23,1810,0,0,25.511293,170,4789,FRA,0,0,39,1265,0,0,31.468857,193,6-3 6-4,0,2,0,12,7,0,0,t,171045,0,83,3,1,65,36,26,12,10,0,2,5,7,58,33,22,9,9,3,7
171345,4093,13004,43196,C,f,RR,3,44899,ISR,0,0,570,53,0,0,18.239561,0,6310,CZE,0,0,233,227,0,0,23.868584,0,7-5 6-3,0,2,0,13,8,0,0,t,171345,0,79,7,1,68,46,35,14,11,3,3,1,2,64,43,28,12,10,5,7
170839,4097,292,43136,C,f,R16,3,44668,FRA,0,WC,152,361,0,0,18.800821,178,3333,CRO,7,0,90,615,0,0,38.937714,208,7-5 6-7(3) 7-6(6),0,2,1,19,17,1,1,t,170839,0,150,9,9,114,77,64,22,18,4,4,27,7,102,63,56,26,18,0,1
171617,4116,275,43220,C,f,R32,3,6107,JPN,0,0,114,491,0,0,25.253935,0,26413,ITA,0,0,102,594,0,0,22.047913,196,7-5 6-3,0,2,0,13,8,0,0,t,171617,0,95,4,2,70,46,33,15,11,3,4,5,2,67,39,27,11,10,5,8
171539,4113,280,43213,C,f,R32,3,11547,RUS,16,0,37,1300,0,0,21.92197,198,4914,ARG,0,0,45,1073,0,0,30.940453,188,6-4 6-3,0,2,0,12,7,0,0,t,171539,0,93,2,1,62,43,34,10,9,4,4,3,2,72,46,27,14,10,11,14
171533,4113,274,43213,C,f,R32,3,6219,AUT,3,0,7,3755,0,0,24.635181,185,44493,ESP,0,WC,174,322,0,0,20.966461,183,7-6(8) 6-1,0,2,0,12,7,1,0,t,171533,0,89,9,4,61,42,37,10,10,0,1,0,2,73,55,35,7,9,2,5
171519,4113,251,43213,C,f,R64,3,4296,BRA,0,Q,125,442,0,0,34.21766,178,11549,USA,0,0,51,977,0,0,21.535934,0,6-3 6-1,0,2,0,12,4,0,0,t,171519,0,86,2,2,55,38,30,8,8,4,4,1,4,71,42,22,13,8,5,9
171615,4116,272,43220,C,f,R32,3,5571,SRB,0,0,92,664,0,0,27.83299,180,5349,AUS,0,0,69,786,0,0,28.876112,183,6-4 6-0,0,2,0,12,4,0,0,t,171615,0,76,1,0,43,25,22,9,8,2,3,1,2,69,37,20,13,8,11,16
171578,4114,292,43213,C,f,R16,3,20265,GER,0,LL,134,415,0,0,28.4846,185,9719,GER,0,0,74,731,0,0,22.855577,0,6-1 6-3,0,2,0,12,4,0,0,t,171578,0,80,1,0,54,36,22,13,8,2,3,1,1,62,46,26,4,8,8,13
171636,4116,296,43220,C,f,QF,3,11485,SRB,0,0,110,500,0,0,22.910336,188,3893,ITA,5,0,76,725,0,0,36.37235,183,6-7(5) 7-5 7-6(3),0,2,1,19,17,1,1,t,171636,0,192,6,3,110,66,54,24,18,7,10,2,2,126,68,43,30,18,7,11
171657,4117,290,43220,C,f,R16,3,5364,SVK,0,Q,122,451,0,0,28.80219,190,5792,BIH,0,0,90,669,0,0,26.800821,0,4-6 6-3 7-5,0,2,1,17,14,0,0,t,171657,0,122,7,5,87,51,38,18,16,5,9,5,1,84,57,36,13,15,6,11
